saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel,year,month,year_month,revenue,cost,profit,margin_pct
S02399,2024-02-13 17:32:00,P1398,Women's_398,Women's Dresses,Maroon,L,1,240.4,188.9,240.4,188.9,C22398,Kavin_2398,Vellore,12.9165,79.1325,SP118,Salesperson_18,Pending,mobile_app,2024,2,2024-02,240.4,188.9,51.5,0.21422628951747089
S02400,2023-10-25 16:53:00,P1399,Men's_399,Men's Shirts,White,XL,1,2070.17,1826.18,2070.17,1826.18,C22399,Karthik_2399,Erode,11.34,77.7172,SP107,Salesperson_7,Pending,in-store,2023,10,2023-10,2070.17,1826.18,243.99,0.11785988590309009
S02401,2023-08-07 16:39:00,P1400,Women's_400,Women's Dresses,Black,L,1,1192.14,874.78,1192.14,874.78,C22400,Ravi_2400,Tiruchirappalli,10.7905,78.7047,SP100,Salesperson_0,Shipped,in-store,2023,8,2023-08,1192.14,874.78,317.3600000000001,0.266210344422635
S02402,2023-07-20 17:11:00,P1401,Kid's_401,Kid's Wear,Pink,XS,1,1708.17,1400.88,1708.17,1400.88,C22401,Vishal_2401,Madurai,9.9252,78.1198,SP114,Salesperson_14,Returned,mobile_app,2023,7,2023-07,1708.17,1400.88,307.28999999999996,0.1798942728182792
S02403,2023-08-26 14:33:00,P1402,Sportswear_402,Sportswear,Black,XXL,2,326.39,213.13,652.78,426.26,C22402,Ravi_2402,Coimbatore,11.0168,76.9558,SP106,Salesperson_6,Pending,in-store,2023,8,2023-08,652.78,426.26,226.51999999999998,0.3470081803976837
S02404,2023-12-23 15:02:00,P1403,Kid's_403,Kid's Wear,Green,XXL,1,1144.56,782.76,1144.56,782.76,C22403,Sathish_2403,Chennai,13.0827,80.2707,SP128,Salesperson_28,Shipped,in-store,2023,12,2023-12,1144.56,782.76,361.79999999999995,0.3161040050325015
S02405,2024-02-01 18:27:00,P1404,Sarees_404,Sarees,Pink,XS,2,993.21,789.32,1986.42,1578.64,C22404,Devi_2404,Tirunelveli,8.7139,77.7567,SP140,Salesperson_40,Cancelled,online,2024,2,2024-02,1986.42,1578.64,407.78,0.20528387752841792
S02406,2024-07-27 12:50:00,P1405,Women's_405,Women's Dresses,Pink,L,2,1665.74,1393.08,3331.48,2786.16,C22405,Aarav_2405,Salem,11.6643,78.146,SP127,Salesperson_27,Cancelled,in-store,2024,7,2024-07,3331.48,2786.16,545.3200000000002,0.16368700997754757
S02407,2024-03-30 12:04:00,P1406,Kurta_406,Kurta,Blue,XS,1,378.63,336.19,378.63,336.19,C22406,Diya_2406,Salem,11.6643,78.146,SP142,Salesperson_42,Returned,mobile_app,2024,3,2024-03,378.63,336.19,42.44,0.11208831841111375
S02408,2024-07-25 19:56:00,P1407,Sportswear_407,Sportswear,Pink,XL,2,1880.22,1284.25,3760.44,2568.5,C22407,Ganesh_2407,Tiruchirappalli,10.7905,78.7047,SP108,Salesperson_8,Paid,online,2024,7,2024-07,3760.44,2568.5,1191.94,0.31696822712235806
S02409,2024-04-09 14:46:00,P1408,Men's_408,Men's Shirts,Green,XS,2,1981.12,1344.66,3962.24,2689.32,C22408,Sathish_2408,Madurai,9.9252,78.1198,SP142,Salesperson_42,Pending,online,2024,4,2024-04,3962.24,2689.32,1272.9199999999996,0.3212627200775318
S02410,2023-08-02 11:56:00,P1409,Sportswear_409,Sportswear,Maroon,M,2,834.67,606.24,1669.34,1212.48,C22409,Anu_2409,Salem,11.6643,78.146,SP130,Salesperson_30,Paid,online,2023,8,2023-08,1669.34,1212.48,456.8599999999999,0.27367702205662114
S02411,2023-05-12 14:29:00,P1410,Kid's_410,Kid's Wear,Pink,XS,3,2167.46,1583.72,6502.38,4751.16,C22410,Anu_2410,Chennai,13.0827,80.2707,SP114,Salesperson_14,Pending,in-store,2023,5,2023-05,6502.38,4751.16,1751.2200000000003,0.26931984903989004
S02412,2023-09-03 18:54:00,P1411,Kid's_411,Kid's Wear,White,S,3,218.53,180.85,655.59,542.55,C22411,Devi_2411,Erode,11.34,77.7172,SP100,Salesperson_0,Returned,online,2023,9,2023-09,655.59,542.55,113.04000000000008,0.17242483869491615
S02413,2024-02-11 19:27:00,P1412,Men's_412,Men's Shirts,Maroon,XS,1,633.31,529.04,633.31,529.04,C22412,Diya_2412,Salem,11.6643,78.146,SP137,Salesperson_37,Cancelled,online,2024,2,2024-02,633.31,529.04,104.26999999999998,0.1646429078966067
S02414,2024-01-23 20:10:00,P1413,Men's_413,Men's Shirts,White,S,4,350.86,284.73,1403.44,1138.92,C22413,Karthik_2413,Tiruchirappalli,10.7905,78.7047,SP130,Salesperson_30,Pending,in-store,2024,1,2024-01,1403.44,1138.92,264.52,0.18847973550703984
S02415,2023-12-20 16:17:00,P1414,Jeans_414,Jeans,Grey,L,1,263.23,163.05,263.23,163.05,C22414,Ravi_2414,Tiruchirappalli,10.7905,78.7047,SP106,Salesperson_6,Pending,mobile_app,2023,12,2023-12,263.23,163.05,100.18,0.38057972115640315
S02416,2024-04-22 13:20:00,P1415,Kurta_415,Kurta,Maroon,XXL,1,1418.77,1210.26,1418.77,1210.26,C22415,Lakshmi_2415,Coimbatore,11.0168,76.9558,SP109,Salesperson_9,Pending,online,2024,4,2024-04,1418.77,1210.26,208.51,0.1469653291231137
S02417,2023-06-02 15:09:00,P1416,Kid's_416,Kid's Wear,Blue,L,2,2499.24,1791.03,4998.48,3582.06,C22416,Anu_2416,Coimbatore,11.0168,76.9558,SP136,Salesperson_36,Pending,in-store,2023,6,2023-06,4998.48,3582.06,1416.4199999999996,0.2833701445239352
S02418,2023-09-09 16:11:00,P1417,Jeans_417,Jeans,Pink,XXL,2,1777.64,1295.35,3555.28,2590.7,C22417,Karthik_2417,Tiruchirappalli,10.7905,78.7047,SP116,Salesperson_16,Shipped,in-store,2023,9,2023-09,3555.28,2590.7,964.5800000000004,0.2713091514592382
S02419,2024-07-16 18:00:00,P1418,Men's_418,Men's Shirts,Pink,XS,1,2189.84,1694.7,2189.84,1694.7,C22418,Bhuvana_2418,Tirunelveli,8.7139,77.7567,SP149,Salesperson_49,Shipped,online,2024,7,2024-07,2189.84,1694.7,495.1400000000001,0.2261078434954152
S02420,2023-03-14 12:16:00,P1419,Men's_419,Men's Shirts,Black,XXL,1,745.82,545.4,745.82,545.4,C22419,Devi_2419,Tirunelveli,8.7139,77.7567,SP125,Salesperson_25,Shipped,in-store,2023,3,2023-03,745.82,545.4,200.42000000000007,0.2687243570834787
S02421,2024-07-10 12:15:00,P1420,Jeans_420,Jeans,Green,L,2,2204.64,1345.15,4409.28,2690.3,C22420,Sathish_2420,Erode,11.34,77.7172,SP141,Salesperson_41,Pending,mobile_app,2024,7,2024-07,4409.28,2690.3,1718.9799999999996,0.3898550330212642
S02422,2023-09-20 19:48:00,P1421,Jeans_421,Jeans,Maroon,M,4,1830.59,1222.46,7322.36,4889.84,C22421,Ravi_2421,Coimbatore,11.0168,76.9558,SP127,Salesperson_27,Cancelled,mobile_app,2023,9,2023-09,7322.36,4889.84,2432.5199999999995,0.33220437126827956
S02423,2024-03-02 11:03:00,P1422,Men's_422,Men's Shirts,Pink,XS,1,1474.88,1179.98,1474.88,1179.98,C22422,Anu_2422,Coimbatore,11.0168,76.9558,SP145,Salesperson_45,Pending,in-store,2024,3,2024-03,1474.88,1179.98,294.9000000000001,0.1999484703840313
S02424,2024-08-27 18:19:00,P1423,Men's_423,Men's Shirts,Yellow,M,3,1338.39,1182.76,4015.17,3548.28,C22423,Priya_2423,Salem,11.6643,78.146,SP129,Salesperson_29,Returned,online,2024,8,2024-08,4015.17,3548.28,466.8899999999999,0.11628150240213984
S02425,2024-04-30 18:02:00,P1424,T-Shirts_424,T-Shirts,Maroon,XL,4,485.63,428.05,1942.52,1712.2,C22424,Karthik_2424,Salem,11.6643,78.146,SP130,Salesperson_30,Cancelled,mobile_app,2024,4,2024-04,1942.52,1712.2,230.31999999999994,0.11856763379527621
S02426,2024-09-20 21:02:00,P1425,Sportswear_425,Sportswear,Pink,XXL,1,2494.05,2201.57,2494.05,2201.57,C22425,Sathish_2425,Madurai,9.9252,78.1198,SP130,Salesperson_30,Returned,in-store,2024,9,2024-09,2494.05,2201.57,292.48,0.11727110523044847
S02427,2024-03-12 18:07:00,P1426,Women's_426,Women's Dresses,Grey,M,2,848.7,648.68,1697.4,1297.36,C22426,Anu_2426,Coimbatore,11.0168,76.9558,SP116,Salesperson_16,Returned,in-store,2024,3,2024-03,1697.4,1297.36,400.0400000000002,0.235678095911394
S02428,2023-02-24 20:24:00,P1427,T-Shirts_427,T-Shirts,White,XL,2,2429.38,2174.88,4858.76,4349.76,C22427,Anu_2427,Tiruchirappalli,10.7905,78.7047,SP120,Salesperson_20,Returned,in-store,2023,2,2023-02,4858.76,4349.76,509.0,0.10475923898278573
S02429,2023-05-02 20:23:00,P1428,Jeans_428,Jeans,Black,M,2,2118.79,1464.62,4237.58,2929.24,C22428,Vishal_2428,Tiruchirappalli,10.7905,78.7047,SP121,Salesperson_21,Cancelled,online,2023,5,2023-05,4237.58,2929.24,1308.3400000000001,0.30874697350846475
S02430,2023-11-01 20:03:00,P1429,Kurta_429,Kurta,White,M,1,1721.96,1491.19,1721.96,1491.19,C22429,Sathish_2429,Erode,11.34,77.7172,SP142,Salesperson_42,Pending,online,2023,11,2023-11,1721.96,1491.19,230.76999999999998,0.1340158888708216
S02431,2024-04-11 11:56:00,P1430,Kid's_430,Kid's Wear,White,S,3,433.62,305.32,1300.86,915.96,C22430,Lakshmi_2430,Tirunelveli,8.7139,77.7567,SP145,Salesperson_45,Cancelled,in-store,2024,4,2024-04,1300.86,915.96,384.89999999999986,0.2958811862921451
S02432,2023-12-16 19:12:00,P1431,Sarees_431,Sarees,Black,L,1,321.11,206.32,321.11,206.32,C22431,Sathish_2431,Madurai,9.9252,78.1198,SP107,Salesperson_7,Returned,mobile_app,2023,12,2023-12,321.11,206.32,114.79000000000002,0.3574787456011959
S02433,2024-01-24 17:02:00,P1432,Jeans_432,Jeans,Black,XL,1,346.91,245.24,346.91,245.24,C22432,Sanjay_2432,Tirunelveli,8.7139,77.7567,SP111,Salesperson_11,Shipped,in-store,2024,1,2024-01,346.91,245.24,101.67000000000002,0.2930731313597187
S02434,2024-01-26 16:24:00,P1433,Sarees_433,Sarees,Black,L,4,2393.96,1601.79,9575.84,6407.16,C22433,Ravi_2433,Salem,11.6643,78.146,SP136,Salesperson_36,Shipped,mobile_app,2024,1,2024-01,9575.84,6407.16,3168.6800000000003,0.3309036074119869
S02435,2023-06-14 21:23:00,P1434,Sarees_434,Sarees,Green,M,1,1608.21,1102.71,1608.21,1102.71,C22434,Sathish_2434,Coimbatore,11.0168,76.9558,SP116,Salesperson_16,Paid,mobile_app,2023,6,2023-06,1608.21,1102.71,505.5,0.31432462178446846
S02436,2024-02-29 17:35:00,P1435,Kurta_435,Kurta,Maroon,L,1,2488.9,1792.32,2488.9,1792.32,C22435,Aarav_2435,Coimbatore,11.0168,76.9558,SP112,Salesperson_12,Returned,online,2024,2,2024-02,2488.9,1792.32,696.5800000000002,0.2798746434167705
S02437,2024-02-19 20:25:00,P1436,Sportswear_436,Sportswear,Grey,XL,2,1963.44,1352.05,3926.88,2704.1,C22436,Sathish_2436,Salem,11.6643,78.146,SP132,Salesperson_32,Cancelled,mobile_app,2024,2,2024-02,3926.88,2704.1,1222.7800000000002,0.311387157234242
S02438,2023-01-14 21:10:00,P1437,Kurta_437,Kurta,Black,M,1,265.77,231.93,265.77,231.93,C22437,Aarav_2437,Erode,11.34,77.7172,SP140,Salesperson_40,Shipped,in-store,2023,1,2023-01,265.77,231.93,33.839999999999975,0.12732814087368768
S02439,2024-06-18 21:03:00,P1438,Women's_438,Women's Dresses,Grey,L,1,1250.86,904.71,1250.86,904.71,C22438,Priya_2438,Tirunelveli,8.7139,77.7567,SP107,Salesperson_7,Pending,in-store,2024,6,2024-06,1250.86,904.71,346.14999999999986,0.27672961002830043
S02440,2023-12-27 12:03:00,P1439,Kid's_439,Kid's Wear,Blue,M,1,1671.22,1288.57,1671.22,1288.57,C22439,Sanjay_2439,Chennai,13.0827,80.2707,SP102,Salesperson_2,Paid,in-store,2023,12,2023-12,1671.22,1288.57,382.6500000000001,0.22896446907049944
S02441,2023-03-15 20:11:00,P1440,T-Shirts_440,T-Shirts,Blue,XL,1,540.3,385.48,540.3,385.48,C22440,Anu_2440,Salem,11.6643,78.146,SP108,Salesperson_8,Paid,in-store,2023,3,2023-03,540.3,385.48,154.81999999999994,0.28654451230797695
S02442,2024-03-20 12:25:00,P1441,Kurta_441,Kurta,Black,XS,2,1916.24,1718.96,3832.48,3437.92,C22441,Ganesh_2441,Chennai,13.0827,80.2707,SP100,Salesperson_0,Paid,online,2024,3,2024-03,3832.48,3437.92,394.55999999999995,0.10295161357658747
S02443,2024-10-11 16:49:00,P1442,Sarees_442,Sarees,White,M,1,1061.75,717.45,1061.75,717.45,C22442,Priya_2442,Tiruchirappalli,10.7905,78.7047,SP114,Salesperson_14,Pending,mobile_app,2024,10,2024-10,1061.75,717.45,344.29999999999995,0.32427595950082405
S02444,2023-03-16 11:51:00,P1443,T-Shirts_443,T-Shirts,Maroon,M,2,1584.95,1166.81,3169.9,2333.62,C22443,Bhuvana_2443,Tiruchirappalli,10.7905,78.7047,SP109,Salesperson_9,Paid,online,2023,3,2023-03,3169.9,2333.62,836.2800000000002,0.2638190479194928
S02445,2023-09-23 15:02:00,P1444,Sarees_444,Sarees,Black,S,2,2496.1,1633.56,4992.2,3267.12,C22444,Sanjay_2444,Erode,11.34,77.7172,SP113,Salesperson_13,Cancelled,online,2023,9,2023-09,4992.2,3267.12,1725.08,0.3455550659028084
S02446,2023-03-20 11:39:00,P1445,Men's_445,Men's Shirts,Green,XS,2,2150.23,1775.12,4300.46,3550.24,C22445,Sathish_2445,Salem,11.6643,78.146,SP131,Salesperson_31,Paid,in-store,2023,3,2023-03,4300.46,3550.24,750.2200000000003,0.17445110523060328
S02447,2023-10-20 17:41:00,P1446,Women's_446,Women's Dresses,Black,L,2,440.17,324.06,880.34,648.12,C22446,Meena_2446,Tiruchirappalli,10.7905,78.7047,SP129,Salesperson_29,Cancelled,mobile_app,2023,10,2023-10,880.34,648.12,232.22000000000003,0.26378444691823616
S02448,2023-11-17 14:11:00,P1447,Kid's_447,Kid's Wear,Green,S,3,1854.15,1470.05,5562.45,4410.15,C22447,Vishal_2447,Coimbatore,11.0168,76.9558,SP100,Salesperson_0,Pending,online,2023,11,2023-11,5562.45,4410.15,1152.3000000000002,0.2071569182644339
S02449,2023-12-04 18:26:00,P1448,T-Shirts_448,T-Shirts,Pink,XL,2,203.26,156.1,406.52,312.2,C22448,Bhuvana_2448,Erode,11.34,77.7172,SP128,Salesperson_28,Pending,online,2023,12,2023-12,406.52,312.2,94.32,0.2320181048902883
S02450,2024-01-19 21:21:00,P1449,Jeans_449,Jeans,Blue,XS,2,1077.88,749.91,2155.76,1499.82,C22449,Priya_2449,Vellore,12.9165,79.1325,SP128,Salesperson_28,Pending,third-party,2024,1,2024-01,2155.76,1499.82,655.9400000000003,0.3042732029539467
S02451,2024-07-08 12:10:00,P1450,Kurta_450,Kurta,Pink,XS,2,1781.88,1321.03,3563.76,2642.06,C22450,Anu_2450,Salem,11.6643,78.146,SP113,Salesperson_13,Shipped,mobile_app,2024,7,2024-07,3563.76,2642.06,921.7000000000003,0.2586313331986442
S02452,2024-07-23 15:17:00,P1451,Kurta_451,Kurta,Maroon,M,2,1912.67,1582.53,3825.34,3165.06,C22451,Karthik_2451,Chennai,13.0827,80.2707,SP131,Salesperson_31,Cancelled,online,2024,7,2024-07,3825.34,3165.06,660.2800000000002,0.17260687938849884
S02453,2024-10-10 20:55:00,P1452,Kurta_452,Kurta,Grey,XL,1,2436.2,1869.92,2436.2,1869.92,C22452,Meena_2452,Tirunelveli,8.7139,77.7567,SP109,Salesperson_9,Paid,mobile_app,2024,10,2024-10,2436.2,1869.92,566.2799999999997,0.23244397011739587
S02454,2023-08-31 20:27:00,P1453,Kurta_453,Kurta,Green,L,1,1308.19,1058.64,1308.19,1058.64,C22453,Meena_2453,Tiruchirappalli,10.7905,78.7047,SP120,Salesperson_20,Returned,online,2023,8,2023-08,1308.19,1058.64,249.54999999999995,0.19075975202378856
S02455,2023-02-03 16:18:00,P1454,Kurta_454,Kurta,White,S,1,612.51,472.84,612.51,472.84,C22454,Devi_2454,Salem,11.6643,78.146,SP114,Salesperson_14,Shipped,online,2023,2,2023-02,612.51,472.84,139.67000000000002,0.22802893013991613
S02456,2024-10-01 13:47:00,P1455,Sportswear_455,Sportswear,Red,XXL,1,1231.61,873.29,1231.61,873.29,C22455,Ganesh_2455,Tiruchirappalli,10.7905,78.7047,SP141,Salesperson_41,Paid,online,2024,10,2024-10,1231.61,873.29,358.31999999999994,0.29093625417136915
S02457,2024-10-08 16:28:00,P1456,Sportswear_456,Sportswear,Red,L,4,2377.8,1634.78,9511.2,6539.12,C22456,Sathish_2456,Tirunelveli,8.7139,77.7567,SP123,Salesperson_23,Shipped,in-store,2024,10,2024-10,9511.2,6539.12,2972.080000000001,0.31248212633526795
S02458,2023-05-28 11:56:00,P1457,Men's_457,Men's Shirts,Grey,L,2,2189.89,1596.56,4379.78,3193.12,C22457,Devi_2457,Vellore,12.9165,79.1325,SP127,Salesperson_27,Paid,in-store,2023,5,2023-05,4379.78,3193.12,1186.6599999999999,0.2709405495253186
S02459,2024-01-13 19:15:00,P1458,Kurta_458,Kurta,White,M,4,767.91,685.85,3071.64,2743.4,C22458,Meena_2458,Salem,11.6643,78.146,SP123,Salesperson_23,Returned,online,2024,1,2024-01,3071.64,2743.4,328.2399999999998,0.10686148116315708
S02460,2024-06-01 14:09:00,P1459,Sportswear_459,Sportswear,Green,S,2,915.4,634.78,1830.8,1269.56,C22459,Meena_2459,Tiruchirappalli,10.7905,78.7047,SP102,Salesperson_2,Shipped,mobile_app,2024,6,2024-06,1830.8,1269.56,561.24,0.3065545116888792
S02461,2023-05-29 13:12:00,P1460,Sarees_460,Sarees,Red,S,2,922.92,577.2,1845.84,1154.4,C22460,Diya_2460,Madurai,9.9252,78.1198,SP105,Salesperson_5,Cancelled,in-store,2023,5,2023-05,1845.84,1154.4,691.4399999999998,0.3745936809257573
S02462,2023-10-29 18:13:00,P1461,Men's_461,Men's Shirts,White,XS,3,589.32,443.88,1767.96,1331.64,C22461,Anu_2461,Salem,11.6643,78.146,SP128,Salesperson_28,Pending,online,2023,10,2023-10,1767.96,1331.64,436.31999999999994,0.24679291386682953
S02463,2023-09-28 12:43:00,P1462,T-Shirts_462,T-Shirts,Green,L,3,687.56,482.71,2062.68,1448.13,C22462,Vishal_2462,Madurai,9.9252,78.1198,SP114,Salesperson_14,Shipped,in-store,2023,9,2023-09,2062.68,1448.13,614.5499999999997,0.2979376345337133
S02464,2023-07-26 21:47:00,P1463,T-Shirts_463,T-Shirts,Green,XL,3,512.68,372.92,1538.04,1118.76,C22463,Diya_2463,Tiruchirappalli,10.7905,78.7047,SP105,Salesperson_5,Cancelled,in-store,2023,7,2023-07,1538.04,1118.76,419.28,0.2726066942342202
S02465,2023-03-30 14:08:00,P1464,Men's_464,Men's Shirts,Green,M,1,826.17,515.75,826.17,515.75,C22464,Anu_2464,Vellore,12.9165,79.1325,SP127,Salesperson_27,Pending,online,2023,3,2023-03,826.17,515.75,310.41999999999996,0.3757338078119515
S02466,2024-03-02 17:05:00,P1465,Jeans_465,Jeans,Red,S,1,1037.56,762.44,1037.56,762.44,C22465,Sathish_2465,Coimbatore,11.0168,76.9558,SP104,Salesperson_4,Paid,online,2024,3,2024-03,1037.56,762.44,275.1199999999999,0.26516056902733326
S02467,2024-07-13 11:19:00,P1466,T-Shirts_466,T-Shirts,Green,XL,1,836.87,564.61,836.87,564.61,C22466,Diya_2466,Vellore,12.9165,79.1325,SP135,Salesperson_35,Returned,third-party,2024,7,2024-07,836.87,564.61,272.26,0.32533129398831356
S02468,2023-06-02 12:34:00,P1467,Kid's_467,Kid's Wear,Green,XL,3,375.7,236.22,1127.1,708.66,C22467,Ganesh_2467,Madurai,9.9252,78.1198,SP115,Salesperson_15,Paid,online,2023,6,2023-06,1127.1,708.66,418.43999999999994,0.3712536598349747
S02469,2023-11-18 19:46:00,P1468,Sarees_468,Sarees,Green,M,2,328.43,293.39,656.86,586.78,C22468,Anu_2468,Chennai,13.0827,80.2707,SP132,Salesperson_32,Cancelled,online,2023,11,2023-11,656.86,586.78,70.08000000000004,0.10668940109003447
S02470,2024-05-28 15:05:00,P1469,Men's_469,Men's Shirts,Pink,S,3,1945.16,1278.39,5835.48,3835.17,C22469,Kavin_2469,Chennai,13.0827,80.2707,SP130,Salesperson_30,Pending,in-store,2024,5,2024-05,5835.48,3835.17,2000.3099999999995,0.34278414115034234
S02471,2024-01-05 19:46:00,P1470,Kid's_470,Kid's Wear,Black,XL,2,752.61,510.99,1505.22,1021.98,C22470,Bhuvana_2470,Tirunelveli,8.7139,77.7567,SP136,Salesperson_36,Returned,in-store,2024,1,2024-01,1505.22,1021.98,483.24,0.3210427711563758
S02472,2023-08-08 11:41:00,P1471,Sportswear_471,Sportswear,Black,L,1,1803.42,1620.65,1803.42,1620.65,C22471,Kavin_2471,Coimbatore,11.0168,76.9558,SP145,Salesperson_45,Pending,online,2023,8,2023-08,1803.42,1620.65,182.76999999999998,0.1013463308602544
S02473,2023-01-09 14:16:00,P1472,Kid's_472,Kid's Wear,Red,XS,4,711.82,578.52,2847.28,2314.08,C22472,Priya_2472,Madurai,9.9252,78.1198,SP100,Salesperson_0,Returned,mobile_app,2023,1,2023-01,2847.28,2314.08,533.2000000000003,0.18726644376387297
S02474,2023-02-25 18:41:00,P1473,Sportswear_473,Sportswear,Maroon,L,1,2125.75,1873.68,2125.75,1873.68,C22473,Lakshmi_2473,Erode,11.34,77.7172,SP135,Salesperson_35,Cancelled,mobile_app,2023,2,2023-02,2125.75,1873.68,252.06999999999994,0.11857932494413734
S02475,2024-10-07 11:36:00,P1474,Kurta_474,Kurta,Maroon,L,2,2419.23,1873.49,4838.46,3746.98,C22474,Lakshmi_2474,Tirunelveli,8.7139,77.7567,SP138,Salesperson_38,Cancelled,in-store,2024,10,2024-10,4838.46,3746.98,1091.48,0.22558417347668475
S02476,2024-08-13 19:53:00,P1475,Kurta_475,Kurta,White,XL,1,220.43,134.68,220.43,134.68,C22475,Ganesh_2475,Erode,11.34,77.7172,SP110,Salesperson_10,Cancelled,online,2024,8,2024-08,220.43,134.68,85.75,0.3890123848840902
S02477,2024-01-23 14:53:00,P1476,Sportswear_476,Sportswear,Green,XS,2,824.36,566.75,1648.72,1133.5,C22476,Meena_2476,Coimbatore,11.0168,76.9558,SP138,Salesperson_38,Returned,in-store,2024,1,2024-01,1648.72,1133.5,515.22,0.3124969673443641
S02478,2023-03-22 19:00:00,P1477,T-Shirts_477,T-Shirts,Blue,XL,1,601.14,466.91,601.14,466.91,C22477,Ganesh_2477,Erode,11.34,77.7172,SP124,Salesperson_24,Shipped,in-store,2023,3,2023-03,601.14,466.91,134.22999999999996,0.22329241108560396
S02479,2023-06-15 13:29:00,P1478,T-Shirts_478,T-Shirts,Yellow,XS,2,2386.94,2035.43,4773.88,4070.86,C22478,Karthik_2478,Vellore,12.9165,79.1325,SP112,Salesperson_12,Paid,third-party,2023,6,2023-06,4773.88,4070.86,703.02,0.14726386084275264
S02480,2023-09-10 17:56:00,P1479,Jeans_479,Jeans,Pink,XXL,2,1577.68,1060.93,3155.36,2121.86,C22479,Sanjay_2479,Madurai,9.9252,78.1198,SP128,Salesperson_28,Cancelled,mobile_app,2023,9,2023-09,3155.36,2121.86,1033.5,0.3275379037574159
S02481,2023-11-15 10:02:00,P1480,Kid's_480,Kid's Wear,White,L,4,217.03,183.4,868.12,733.6,C22480,Meena_2480,Madurai,9.9252,78.1198,SP101,Salesperson_1,Pending,in-store,2023,11,2023-11,868.12,733.6,134.51999999999998,0.15495553610099985
S02482,2023-12-03 16:40:00,P1481,Sportswear_481,Sportswear,White,L,1,1636.48,1454.66,1636.48,1454.66,C22481,Priya_2481,Vellore,12.9165,79.1325,SP145,Salesperson_45,Shipped,in-store,2023,12,2023-12,1636.48,1454.66,181.81999999999994,0.11110432147047317
S02483,2024-06-24 15:44:00,P1482,Sarees_482,Sarees,Black,L,2,2453.11,2193.37,4906.22,4386.74,C22482,Kavin_2482,Erode,11.34,77.7172,SP103,Salesperson_3,Pending,online,2024,6,2024-06,4906.22,4386.74,519.4800000000005,0.10588192131620687
S02484,2023-09-03 10:43:00,P1483,Kid's_483,Kid's Wear,Blue,M,2,1807.67,1332.02,3615.34,2664.04,C22483,Karthik_2483,Chennai,13.0827,80.2707,SP122,Salesperson_22,Shipped,in-store,2023,9,2023-09,3615.34,2664.04,951.3000000000002,0.26312877903599663
S02485,2023-12-12 11:08:00,P1484,Kurta_484,Kurta,Pink,XS,4,661.71,478.72,2646.84,1914.88,C22484,Sathish_2484,Salem,11.6643,78.146,SP122,Salesperson_22,Cancelled,third-party,2023,12,2023-12,2646.84,1914.88,731.96,0.27654108295174623
S02486,2024-01-26 11:12:00,P1485,Sportswear_485,Sportswear,Red,L,1,1371.88,1033.36,1371.88,1033.36,C22485,Diya_2485,Tirunelveli,8.7139,77.7567,SP121,Salesperson_21,Pending,in-store,2024,1,2024-01,1371.88,1033.36,338.5200000000002,0.24675627605913067
S02487,2024-06-13 19:54:00,P1486,T-Shirts_486,T-Shirts,Maroon,S,1,2235.05,1826.35,2235.05,1826.35,C22486,Aarav_2486,Coimbatore,11.0168,76.9558,SP109,Salesperson_9,Cancelled,mobile_app,2024,6,2024-06,2235.05,1826.35,408.7000000000003,0.18285944386031644
S02488,2024-03-11 19:15:00,P1487,T-Shirts_487,T-Shirts,Red,XS,2,301.99,210.41,603.98,420.82,C22487,Anu_2487,Tiruchirappalli,10.7905,78.7047,SP140,Salesperson_40,Cancelled,third-party,2024,3,2024-03,603.98,420.82,183.16000000000003,0.30325507467134677
S02489,2024-01-05 16:39:00,P1488,Sarees_488,Sarees,Red,L,4,1124.95,697.45,4499.8,2789.8,C22488,Priya_2488,Tirunelveli,8.7139,77.7567,SP139,Salesperson_39,Shipped,online,2024,1,2024-01,4499.8,2789.8,1710.0,0.3800168896395395
S02490,2023-12-02 14:40:00,P1489,Sarees_489,Sarees,Yellow,M,3,1149.79,737.97,3449.37,2213.91,C22489,Karthik_2489,Chennai,13.0827,80.2707,SP133,Salesperson_33,Cancelled,third-party,2023,12,2023-12,3449.37,2213.91,1235.46,0.35816975273745644
